"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2024";"Hovedalternativet (MMMM)";3951
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2025";"Hovedalternativet (MMMM)";4072
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2026";"Hovedalternativet (MMMM)";4304
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2027";"Hovedalternativet (MMMM)";4393
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2028";"Hovedalternativet (MMMM)";4661
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2029";"Hovedalternativet (MMMM)";4911
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2030";"Hovedalternativet (MMMM)";5228
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2031";"Hovedalternativet (MMMM)";5633
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2032";"Hovedalternativet (MMMM)";6162
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2033";"Hovedalternativet (MMMM)";6517
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2034";"Hovedalternativet (MMMM)";6785
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2035";"Hovedalternativet (MMMM)";7013
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2036";"Hovedalternativet (MMMM)";7082
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2037";"Hovedalternativet (MMMM)";6966
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2038";"Hovedalternativet (MMMM)";6971
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2039";"Hovedalternativet (MMMM)";6992
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2040";"Hovedalternativet (MMMM)";7064
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2041";"Hovedalternativet (MMMM)";7211
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2042";"Hovedalternativet (MMMM)";7449
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2043";"Hovedalternativet (MMMM)";7545
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2044";"Hovedalternativet (MMMM)";7706
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2045";"Hovedalternativet (MMMM)";7854
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2046";"Hovedalternativet (MMMM)";7918
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2047";"Hovedalternativet (MMMM)";7972
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2048";"Hovedalternativet (MMMM)";8114
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2049";"Hovedalternativet (MMMM)";8259
"34 Innlandet";"2 Kvinner";"F85-89 85-89 år";"2050";"Hovedalternativet (MMMM)";8467
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2022";"Hovedalternativet (MMMM)";2063
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2023";"Hovedalternativet (MMMM)";2044
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2024";"Hovedalternativet (MMMM)";1996
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2025";"Hovedalternativet (MMMM)";1982
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2026";"Hovedalternativet (MMMM)";1936
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2027";"Hovedalternativet (MMMM)";1967
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2028";"Hovedalternativet (MMMM)";2003
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2029";"Hovedalternativet (MMMM)";2108
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2030";"Hovedalternativet (MMMM)";2202
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2031";"Hovedalternativet (MMMM)";2344
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2032";"Hovedalternativet (MMMM)";2408
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2033";"Hovedalternativet (MMMM)";2573
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2034";"Hovedalternativet (MMMM)";2759
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2035";"Hovedalternativet (MMMM)";2949
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2036";"Hovedalternativet (MMMM)";3222
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2037";"Hovedalternativet (MMMM)";3555
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2038";"Hovedalternativet (MMMM)";3769
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2039";"Hovedalternativet (MMMM)";3940
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2040";"Hovedalternativet (MMMM)";4080
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2041";"Hovedalternativet (MMMM)";4143
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2042";"Hovedalternativet (MMMM)";4093
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2043";"Hovedalternativet (MMMM)";4138
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2044";"Hovedalternativet (MMMM)";4197
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2045";"Hovedalternativet (MMMM)";4282
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2046";"Hovedalternativet (MMMM)";4418
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2047";"Hovedalternativet (MMMM)";4585
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2048";"Hovedalternativet (MMMM)";4676
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2049";"Hovedalternativet (MMMM)";4794
"34 Innlandet";"2 Kvinner";"F90-94 90-94 år";"2050";"Hovedalternativet (MMMM)";4924
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2022";"Hovedalternativet (MMMM)";567
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2023";"Hovedalternativet (MMMM)";564
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2024";"Hovedalternativet (MMMM)";596
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2025";"Hovedalternativet (MMMM)";573
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2026";"Hovedalternativet (MMMM)";585
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2027";"Hovedalternativet (MMMM)";595
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2028";"Hovedalternativet (MMMM)";594
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2029";"Hovedalternativet (MMMM)";591
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2030";"Hovedalternativet (MMMM)";575
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2031";"Hovedalternativet (MMMM)";572
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2032";"Hovedalternativet (MMMM)";593
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2033";"Hovedalternativet (MMMM)";609
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2034";"Hovedalternativet (MMMM)";655
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2035";"Hovedalternativet (MMMM)";691
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2036";"Hovedalternativet (MMMM)";742
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2037";"Hovedalternativet (MMMM)";764
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2038";"Hovedalternativet (MMMM)";836
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2039";"Hovedalternativet (MMMM)";907
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2040";"Hovedalternativet (MMMM)";966
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2041";"Hovedalternativet (MMMM)";1073
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2042";"Hovedalternativet (MMMM)";1188
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2043";"Hovedalternativet (MMMM)";1261
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2044";"Hovedalternativet (MMMM)";1328
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2045";"Hovedalternativet (MMMM)";1373
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2046";"Hovedalternativet (MMMM)";1396
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2047";"Hovedalternativet (MMMM)";1402
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2048";"Hovedalternativet (MMMM)";1421
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2049";"Hovedalternativet (MMMM)";1451
"34 Innlandet";"2 Kvinner";"F95-99 95-99 år";"2050";"Hovedalternativet (MMMM)";1508
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2022";"Hovedalternativet (MMMM)";62
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2023";"Hovedalternativet (MMMM)";82
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2024";"Hovedalternativet (MMMM)";50
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2025";"Hovedalternativet (MMMM)";52
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2026";"Hovedalternativet (MMMM)";50
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2027";"Hovedalternativet (MMMM)";57
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2028";"Hovedalternativet (MMMM)";51
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2029";"Hovedalternativet (MMMM)";53
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2030";"Hovedalternativet (MMMM)";48
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2031";"Hovedalternativet (MMMM)";52
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2032";"Hovedalternativet (MMMM)";49
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2033";"Hovedalternativet (MMMM)";56
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2034";"Hovedalternativet (MMMM)";53
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2035";"Hovedalternativet (MMMM)";51
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2036";"Hovedalternativet (MMMM)";45
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2037";"Hovedalternativet (MMMM)";55
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2038";"Hovedalternativet (MMMM)";62
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2039";"Hovedalternativet (MMMM)";65
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2040";"Hovedalternativet (MMMM)";71
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2041";"Hovedalternativet (MMMM)";80
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2042";"Hovedalternativet (MMMM)";79
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2043";"Hovedalternativet (MMMM)";88
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2044";"Hovedalternativet (MMMM)";101
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2045";"Hovedalternativet (MMMM)";111
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2046";"Hovedalternativet (MMMM)";125
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2047";"Hovedalternativet (MMMM)";144
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2048";"Hovedalternativet (MMMM)";149
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2049";"Hovedalternativet (MMMM)";159
"34 Innlandet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2050";"Hovedalternativet (MMMM)";165
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2022";"Hovedalternativet (MMMM)";10404
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2023";"Hovedalternativet (MMMM)";10350
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2024";"Hovedalternativet (MMMM)";10310
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2025";"Hovedalternativet (MMMM)";10233
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2026";"Hovedalternativet (MMMM)";10210
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2027";"Hovedalternativet (MMMM)";10097
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2028";"Hovedalternativet (MMMM)";10056
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2029";"Hovedalternativet (MMMM)";10065
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2030";"Hovedalternativet (MMMM)";10103
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2031";"Hovedalternativet (MMMM)";10162
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2032";"Hovedalternativet (MMMM)";10224
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2033";"Hovedalternativet (MMMM)";10286
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2034";"Hovedalternativet (MMMM)";10363
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2035";"Hovedalternativet (MMMM)";10441
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2036";"Hovedalternativet (MMMM)";10533
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2037";"Hovedalternativet (MMMM)";10628
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2038";"Hovedalternativet (MMMM)";10702
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2039";"Hovedalternativet (MMMM)";10762
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2040";"Hovedalternativet (MMMM)";10790
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2041";"Hovedalternativet (MMMM)";10787
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2042";"Hovedalternativet (MMMM)";10768
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2043";"Hovedalternativet (MMMM)";10736
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2044";"Hovedalternativet (MMMM)";10692
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2045";"Hovedalternativet (MMMM)";10643
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2046";"Hovedalternativet (MMMM)";10589
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2047";"Hovedalternativet (MMMM)";10530
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2048";"Hovedalternativet (MMMM)";10463
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2049";"Hovedalternativet (MMMM)";10397
"38 Vestfold og Telemark";"1 Menn";"F00-04 0-4 år";"2050";"Hovedalternativet (MMMM)";10330
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2022";"Hovedalternativet (MMMM)";11685
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2023";"Hovedalternativet (MMMM)";11657
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2024";"Hovedalternativet (MMMM)";11619
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2025";"Hovedalternativet (MMMM)";11515
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2026";"Hovedalternativet (MMMM)";11395
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2027";"Hovedalternativet (MMMM)";11302
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2028";"Hovedalternativet (MMMM)";11178
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2029";"Hovedalternativet (MMMM)";11093
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2030";"Hovedalternativet (MMMM)";11002
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2031";"Hovedalternativet (MMMM)";10966
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2032";"Hovedalternativet (MMMM)";10854
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2033";"Hovedalternativet (MMMM)";10823
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2034";"Hovedalternativet (MMMM)";10842
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2035";"Hovedalternativet (MMMM)";10887
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2036";"Hovedalternativet (MMMM)";10946
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2037";"Hovedalternativet (MMMM)";11016
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2038";"Hovedalternativet (MMMM)";11095
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2039";"Hovedalternativet (MMMM)";11166
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2040";"Hovedalternativet (MMMM)";11245
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2041";"Hovedalternativet (MMMM)";11344
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2042";"Hovedalternativet (MMMM)";11437
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2043";"Hovedalternativet (MMMM)";11513
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2044";"Hovedalternativet (MMMM)";11568
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2045";"Hovedalternativet (MMMM)";11598
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2046";"Hovedalternativet (MMMM)";11598
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2047";"Hovedalternativet (MMMM)";11568
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2048";"Hovedalternativet (MMMM)";11534
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2049";"Hovedalternativet (MMMM)";11490
"38 Vestfold og Telemark";"1 Menn";"F05-09 5-9 år";"2050";"Hovedalternativet (MMMM)";11443
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2022";"Hovedalternativet (MMMM)";13178
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2023";"Hovedalternativet (MMMM)";13151
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2024";"Hovedalternativet (MMMM)";12930
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2025";"Hovedalternativet (MMMM)";12716
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2026";"Hovedalternativet (MMMM)";12409
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2027";"Hovedalternativet (MMMM)";12274
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2028";"Hovedalternativet (MMMM)";12187
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2029";"Hovedalternativet (MMMM)";12110
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2030";"Hovedalternativet (MMMM)";12004
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2031";"Hovedalternativet (MMMM)";11865
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2032";"Hovedalternativet (MMMM)";11775
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2033";"Hovedalternativet (MMMM)";11652
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2034";"Hovedalternativet (MMMM)";11564
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2035";"Hovedalternativet (MMMM)";11472
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2036";"Hovedalternativet (MMMM)";11452
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2037";"Hovedalternativet (MMMM)";11349
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2038";"Hovedalternativet (MMMM)";11318
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2039";"Hovedalternativet (MMMM)";11328
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2040";"Hovedalternativet (MMMM)";11384
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2041";"Hovedalternativet (MMMM)";11444
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2042";"Hovedalternativet (MMMM)";11509
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2043";"Hovedalternativet (MMMM)";11588
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2044";"Hovedalternativet (MMMM)";11663
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2045";"Hovedalternativet (MMMM)";11743
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2046";"Hovedalternativet (MMMM)";11831
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2047";"Hovedalternativet (MMMM)";11932
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2048";"Hovedalternativet (MMMM)";12008
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2049";"Hovedalternativet (MMMM)";12064
"38 Vestfold og Telemark";"1 Menn";"F10-14 10-14 år";"2050";"Hovedalternativet (MMMM)";12092
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2022";"Hovedalternativet (MMMM)";13066
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2023";"Hovedalternativet (MMMM)";13228
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2024";"Hovedalternativet (MMMM)";13215
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2025";"Hovedalternativet (MMMM)";13282
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2026";"Hovedalternativet (MMMM)";13464
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2027";"Hovedalternativet (MMMM)";13433
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2028";"Hovedalternativet (MMMM)";13370
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2029";"Hovedalternativet (MMMM)";13139
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2030";"Hovedalternativet (MMMM)";12916
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2031";"Hovedalternativet (MMMM)";12637
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2032";"Hovedalternativet (MMMM)";12523
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2033";"Hovedalternativet (MMMM)";12424
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2034";"Hovedalternativet (MMMM)";12356
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2035";"Hovedalternativet (MMMM)";12236
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2036";"Hovedalternativet (MMMM)";12092
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2037";"Hovedalternativet (MMMM)";11996
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2038";"Hovedalternativet (MMMM)";11881
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2039";"Hovedalternativet (MMMM)";11797
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2040";"Hovedalternativet (MMMM)";11712
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2041";"Hovedalternativet (MMMM)";11696
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2042";"Hovedalternativet (MMMM)";11599
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2043";"Hovedalternativet (MMMM)";11574
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2044";"Hovedalternativet (MMMM)";11599
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2045";"Hovedalternativet (MMMM)";11647
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2046";"Hovedalternativet (MMMM)";11716
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2047";"Hovedalternativet (MMMM)";11783
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2048";"Hovedalternativet (MMMM)";11851
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2049";"Hovedalternativet (MMMM)";11933
"38 Vestfold og Telemark";"1 Menn";"F15-19 15-19 år";"2050";"Hovedalternativet (MMMM)";12016
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2022";"Hovedalternativet (MMMM)";12519
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2023";"Hovedalternativet (MMMM)";12261
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2024";"Hovedalternativet (MMMM)";12252
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2025";"Hovedalternativet (MMMM)";12211
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2026";"Hovedalternativet (MMMM)";12057
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2027";"Hovedalternativet (MMMM)";12134
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2028";"Hovedalternativet (MMMM)";12288
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2029";"Hovedalternativet (MMMM)";12372
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2030";"Hovedalternativet (MMMM)";12496
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2031";"Hovedalternativet (MMMM)";12660
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2032";"Hovedalternativet (MMMM)";12639
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2033";"Hovedalternativet (MMMM)";12568
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2034";"Hovedalternativet (MMMM)";12376
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2035";"Hovedalternativet (MMMM)";12171
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2036";"Hovedalternativet (MMMM)";11969
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2037";"Hovedalternativet (MMMM)";11878
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2038";"Hovedalternativet (MMMM)";11788
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2039";"Hovedalternativet (MMMM)";11705
"38 Vestfold og Telemark";"1 Menn";"F20-24 20-24 år";"2040";"Hovedalternativet (MMMM)";11585
